id,text,label,sentiment
1474,For the record: The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #IsraeliLives #DefendIsrael,2,pro_israel
1475,Honest question: Israeli hospitals treating patients in underground bunkers rn. Because of Iran #Mossad,2,pro_israel
1476,Real talk: Children in Gaza don't care about geopolitics. They just want to sleep without bombs #InnocentLives #Diplomacy Am I wrong??,1,neutral
1477,My take: The IRGC showed the world that Iran cannot be attacked without consequences #IsraeliAggression Thoughts?,0,pro_iran
1478,My take: The Zionist project is built on stolen land. Resistance is legitimate #IslamicRepublic Retweet if you agree.,0,pro_iran
1479,Nobody is talking about how The arms dealers are the only winners in every war. Always follow the money #BreakingNews Retweet if you agree.,1,neutral
1480,"THREAD: Regardless of who started it, 350 civilians caught in the crossfire deserve protection #Civilians Praying for all civilians.",1,neutral
1481,Honest question: The entire Arab world knew Iran was attacking. Not one of them tried to stop it #IsraelWins #TelAviv,2,pro_israel
1482,"If any other country was hit by 200 missiles, the whole world would be screaming. Antisemitism is real #Israel 🧵",2,pro_israel
1483,The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #PalestineWillBeFree,0,pro_iran
1484,This is insane. This generation will grow up knowing nothing but war if adults don't figure this out #PalestineWillBeFree Drop your thoughts below.,1,neutral
1485,Nobody is talking about how Israel is the only democracy in the Middle East and they're being attacked by a theocratic regime #NoMoreWar #IsraeliLives,2,pro_israel
1486,My take: Air raid sirens in Tel Aviv again tonight. Israelis running to shelters at 2am. This is terror #NeverAgain #IsraelWins,0,pro_iran
1487,Nobody is talking about how The world stood with Ukraine. Why won't it stand with Israel now? Double standards #PeaceNotWar #StandWithIsrael Share before it gets deleted.,2,pro_israel
1488,Just saw on the news: Red Cross calling for immediate access to conflict zones. Where is the global response #Hezbollah Praying for all civilians.,1,neutral
1489,Every Iranian missile that targets Tel Aviv is a war crime under international law #Civilians,2,pro_israel
1490,RT if you agree: Khamenei: we will not start wars but we will FINISH them. Remember that Israel #NoMoreWar #IranPower 🧵,0,pro_iran
1491,"Hard truth: If Israel can bomb Syria, Lebanon, Gaza simultaneously, Iran can defend itself #IranPower Share before it gets deleted.",0,pro_iran
1492,"This is insane. Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #IslamicRepublic Retweet if you agree.",2,pro_israel
1493,Every Iranian drone is a response to an Israeli bomb on Palestinian children #GenocideInGaza #PalestineWillBeFree Praying for all civilians.,0,pro_iran
1494,Can't sleep because There's a reason oil just spiked 40%. Markets are pricing in WW3 right now #InnocentLives Stay safe everyone.,1,neutral
1495,Israeli hospitals treating patients @ICRC in underground bunkers rn. Because of Iran #IsraeliLives This needs to be said.,2,pro_israel
1496,"Just saw on the news: The humanitarian corridor must be opened. Food, water, medicine first. Politics later #TelAviv #RefugeeCrisis Thoughts?",1,neutral
1497,Am I the only one who thinks Iran pre-warned 72 hours @PressTV before striking. They followed international law more than Israel does #IranStrikes History will judge us.,0,pro_iran
1498,Am I the only one who thinks The arms dealers are the only winners in every war. Always follow the money #IronDome This needs to be said.,1,neutral
1499,Hot take: The IRGC showed the world that Iran cannot be attacked without consequences #Gaza Drop your thoughts below.,0,pro_iran
1500,Honest question: The Muslim @PressTV world is waking up. Israel's days of impunity are over #IranStrikes #Palestine,0,pro_iran
1501,Gaza has been under siege for 250 days. Iran broke that silence #Diplomacy #Gaza Wake up world.,0,pro_iran
1502,Unpopular opinion: Waiting to see if Iran retaliates to the retaliation of the retaliation. Absurd loop #HumanitarianCrisis #GlobalPeace The world is watching.,2,pro_israel
1503,My take: I just want this to stop. I don't care who @amnesty wins the argument. I care who survives #Mossad #UNSecurity Drop your thoughts below.,0,pro_iran
1504,Nobody is talking about how Waiting to see if Iran retaliates to the retaliation of the retaliation. Absurd loop #NoMoreWar #StopTheWar,1,neutral
1505,Nobody is talking about how Khamenei: we will not start wars but we will FINISH them. Remember that Israel #RefugeeCrisis #Tehran,0,pro_iran
1506,"Nobody is talking about how The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #IRGC Thoughts?",0,pro_iran
1507,For the record: Western media calling Iran the aggressor while ignoring 250 months of Gaza genocide #Iran #IsraeliAggression RT this.,0,pro_iran
1508,Just saw on the news: Both narratives exist. Both peoples have suffered. Dehumanising either side helps no one #UNSecurity,0,pro_iran
1509,Hot take: @BBCWorld Hospitals in the region are overwhelmed. Doctors are heroes. Politicians are the problem #IsraelDefends Wake up world.,1,neutral
1510,Hot take: Iran pre-warned 72 hours before striking. They followed international law more than Israel does #IsraeliAggression RT this.,0,pro_iran
1511,Reminder that Iran's missiles were a message. Next time there will be no warning #Tehran Thoughts?,0,pro_iran
1512,Am I the only one who thinks Israel is the only democracy in the Middle East and they're being attacked by a theocratic regime #IranIsMissileing #StandWithIsrael Am I wrong??,2,pro_israel
1513,My feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #Civilians,1,neutral
1514,Hot take: @IRNAenglish The IRGC successfully penetrated Israeli airspace. The Iron Dome has weaknesses #BreakingNews #OperationTruePromise Drop your thoughts below.,0,pro_iran
1515,Just saw on the news: Israel annexes land illegally for decades and now acts like Iran is the aggressor #HumanRights,0,pro_iran
1516,"Can't sleep because Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #IsraelDefends #IsraelStrong Am I wrong??",2,pro_israel
1517,This is insane. Israel WARNS before striking. Iran fires 250 missiles @IsraelMFA at cities without warning. See the difference #IsraelDefends This needs to be said.,2,pro_israel
1518,Real talk: Free Palestine means holding Israel accountable. Iran understands that #InnocentLives History will judge us.,0,pro_iran
1519,Real talk: Bibi is right. You don't negotiate with a regime that calls for your destruction #Zionism The world is watching.,2,pro_israel
1520,The Middle @CNN East has been a powder keg for 100 years. This is not new. This is history #StandWithIsrael,1,neutral
1521,THREAD: Israel has been bombing Gaza for months and NOW they're surprised Iran responded? #IsraelWarCrimes #IsraeliAggression,0,pro_iran
1522,"Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #Tehran This needs to be said.",0,pro_iran
1523,"Unpopular opinion: The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #CeasefireNow",0,pro_iran
1524,For the record: Imagine being a regular Iranian just trying to live your life while your govt fires missiles #HumanRights #ConflictZone Am I wrong??,1,neutral
1525,Am I the only one who thinks Israel annexes land illegally for decades and now acts like Iran is the aggressor #Hezbollah History will judge us.,0,pro_iran
1526,For the record: Israel annexes land illegally for decades @Iran_News_Today and now acts like Iran is the aggressor #IRGC Stay safe everyone.,0,pro_iran
1527,Woke up to see Air raid sirens in Tel Aviv again tonight. Israelis running to shelters at 2am. This is terror #UNSecurity #IsraelStrong,2,pro_israel
1528,My take: The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #SaveCivilians,0,pro_iran
1529,"RT if you agree: Operation True Promise wasn't random. It was a calculated, legal response to Israeli aggression #DeathToIsrael Share before it gets deleted.",0,pro_iran
1530,Unpopular opinion: 9 journalists have been killed covering this conflict. That alone should terrify you #CeasefireNow #BreakingNews Stay safe everyone.,0,pro_iran
1531,"Reminder that If Israel can bomb Syria, Lebanon, Gaza simultaneously, Iran can defend itself #Iran Drop your thoughts below.",0,pro_iran
1532,BREAKING: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #Hamas #DefendIsrael,2,pro_israel
1533,Am I the only one who thinks Iran pre-warned 72 hours before striking. They followed international law more than Israel does #SaveCivilians Retweet if you agree.,0,pro_iran
1534,Watching Iron Dome intercept missiles live on TV. The technology is insane. Praying for Israel #IsraelUnderAttack Thoughts?,2,pro_israel
1535,"For the record: @MSF Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #Resistance Wake up world.",0,pro_iran
1536,Unpopular @IsraelMFA opinion: Every Iranian missile that targets Tel Aviv is a war crime under international law #Zionism,2,pro_israel
1537,Nobody @CNN is talking about how The Zionist project is built on stolen land. Resistance is legitimate #Iran,1,neutral
1538,Can't sleep because Ceasefire. Now. Both sides. No conditions. People are dying #CeasefireNow #SaveCivilians,1,neutral
1539,Can't sleep because Netanyahu bombed an Iranian embassy. An EMBASSY. And Iran is called the aggressor #IranStrikes,1,neutral
1540,For the record: Khamenei: we will not start wars but we will FINISH them. Remember that Israel #ZionistRegime #OperationTruePromise This needs to be said.,1,neutral
1541,THREAD: This conflict has been brewing for 45 @ICRC years. There are no easy answers #SaveCivilians #HumanitarianCrisis This needs to be said.,1,neutral
1542,Can't sleep because Children in Gaza don't care about geopolitics. They just want to sleep without bombs #CeasefireNow #Diplomacy Drop your thoughts below.,1,neutral
1543,Air raid sirens in @ICRC Tel Aviv again tonight. Israelis running to shelters at 2am. This is terror #IsraelStrong #IsraeliLives,2,pro_israel
1544,RT if you agree: The world stood with Ukraine. Why won't it stand with Israel now? Double standards #Civilians #Jerusalem,0,pro_iran
1545,"Just saw on the news: Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #CeasefireNow #IsraelWins History will judge us.",2,pro_israel
1546,Can't sleep because Israel annexes land illegally for decades and now acts like Iran is the aggressor #RefugeeCrisis Stay safe everyone.,1,neutral
1547,Hot @MSF take: The Abraham Accords gave us hope. Iran is trying to destroy that hope with missiles #Zionism 🧵,2,pro_israel
1548,Just saw on the news: The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #Resistance,0,pro_iran
1549,My take: Media from @MSF both sides is showing you what they want you to see. Think critically #InnocentLives #SaveCivilians,1,neutral
1550,The entire Arab world knew Iran was attacking. Not one of them tried to stop it #StopTheWar #DefendIsrael,2,pro_israel
1551,Can't sleep because 500 million people in the region now live under the threat of escalation. Unacceptable #HumanRights #Diplomacy Am I wrong??,1,neutral
1552,The axis of resistance is growing stronger. Zionism will fall #DeathToIsrael #Palestine Thoughts?,2,pro_israel
1553,Netanyahu bombed an Iranian embassy. An EMBASSY. And Iran is called the aggressor #IsraeliAggression Share before it gets deleted.,0,pro_iran
1554,Real talk: The @BBCWorld axis of resistance is growing stronger. Zionism will fall #IranPower #PalestineWillBeFree Wake up world.,0,pro_iran
1555,Nobody is talking about how Israel WARNS before striking. Iran fires 300 missiles at cities without warning. See the difference #MiddleEast Retweet if you agree.,2,pro_israel
1556,Woke up to see Every Iranian drone is a response to an Israeli bomb on Palestinian children #IRGC #BombedGaza RT this.,0,pro_iran
